database	gs_name	gs_description	size	ES	mean_rank_metric	median_rank_metric	rank_shift_z	p_up	p_down	pvalue	padj	direction	leadingEdge	term_upper	biology_axis	term_caution_reason	has_term_caution	reporting_tier
REACTOME	REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER	Signaling by NOTCH1 PEST Domain Mutants in Cancer	57	-0.3056057517854174	-0.1451245751461269	-0.114471845977934	-0.172385690080398	0.9109191189917304	0.0890831226195273	0.0890831226195273	0.1720562916986207	down_in_late	MAML3,HDAC11,CUL1,HEY1,HDAC10,SKP1,DLL4,PSEN1,HDAC9,CREBBP,JAG2,HDAC8,MAML1,NEURL1B,HDAC5,TBL1X,DLL1,SNW1,HDAC4,HDAC6,EP300,APH1B,HES1,RBX1,CDK8,HDAC2,NCSTN,HDAC7,HDAC1,ADAM17,TBL1XR1,NCOR2,HDAC3,NCOR1,MIB1,PSEN2,CCNC,NOTCH1,APH1A,UBB,HEYL	REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER	development_Notch_TGF_WNT	.	False	interpretable_FDR025
GO_BP	GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	Any process that activates or increases the frequency, rate or extent of signal transduction by p53 class mediator. [GOC:TermGenie]	36	-0.3563312220769201	-0.228982980697266	-0.278324385066829	-0.2651443427849383	0.956985891968562	0.0430157082605884	0.0430157082605884	0.1722906683703625	down_in_late	ZNF385A,PPP1R15A,MSX1,TP53BP1,ATR,FAM193A,ANKRD1,EEF1E1,EIF5A,SPRED2,CDK5RAP3,ZNHIT1,CDKN2A,PLA2R1,PMAIP1,DVL2,MIR186,CHD5,RPL26,SPRED1,RPL23,SMARCA4,HEXIM1,UBB	GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	cell_cycle_DNA_repair	.	False	interpretable_FDR025
GO_BP	GOBP_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	Any process that stops, prevents, or reduces the frequency, rate or extent of the directed movement of substances between the cytoplasm and the nucleus. [GOC:bf]	30	-0.3697617364605847	-0.2413063825776821	-0.2458259332140935	-0.2787756794130465	0.9569815729553928	0.0430201803119529	0.0430201803119529	0.1722906683703625	down_in_late	FERMT1,ANGPT1,TPR,CD36,SUFU,RAB23,NF1,NFKBIA,NUP153,CDK5,PKIA,RBM10,SIRT6,APOD,CABP1,HDAC3,SP100	GOBP_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	other	.	False	interpretable_FDR025
GO_BP	GOBP_BASE_EXCISION_REPAIR_GAP_FILLING	Repair of the damaged strand by the combined action of an apurinic endouclease that degrades a few bases on the damaged strand and a polymerase that synthesizes a 'patch' in the 5' to 3' direction, using the undamaged strand as a template. [ISBN:1550091131]	14	-0.3791110498343429	-0.3431348360649054	-0.339144991223868	-0.3914116172225446	0.9569041122668837	0.043098458629645	0.043098458629645	0.1722906683703625	down_in_late	LIG3,FEN1,POLL,POLG,POLE,POLD1,PCNA	GOBP_BASE_EXCISION_REPAIR_GAP_FILLING	other	.	False	interpretable_FDR025
GO_BP	GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION	Any process that modulates the frequency, rate or extent of chromatin organization. [GO_REF:0000058, GOC:bf, GOC:TermGenie, GOC:vw, PMID:18314879]	31	-0.4160395291172187	-0.2887493950604824	-0.192811397406661	-0.3312540194104072	0.9568843382450763	0.0431173896339734	0.0431173896339734	0.1722906683703625	down_in_late	PAX7,TPR,BAZ1A,UBN1,DYRK1A,SAMD1,PHF8,SETD5,CDK2,CDK1,MACROH2A1,TLK2,KMT2A,ASB7,MKI67,TAL1,HNRNPU,CABIN1,ERI2,HIRA,MLLT3	GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION	other	.	False	interpretable_FDR025
GO_BP	GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION	Any process that activates or increases the frequency, rate or extent of multiplication or reproduction of fibroblast cells. [GOC:jid]	47	-0.441114754397829	-0.3243057940227399	-0.196958379141768	-0.3705841693350061	0.9568518059599472	0.0431495978335775	0.0431495978335775	0.1722906683703625	down_in_late	WNT5A,ZMIZ1,ITGB3,WNT2,CDKN1A,PDGFB,GAS6,FBLN1,AGT,PDGFA,PDGFRA,HTN3,CCNB1,DDR2,SPHK1,CCNA2,WAPL,E2F1,CTC1,SIRT6,TGFB1,DHX9,FOSL2,EREG,WNT1,IGF1,TGIF1,NGFR,ESR1,AQP1,FN1,MYC,ABL1,CDK4,FGF10	GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION	other	.	False	interpretable_FDR025
GO_BP	GOBP_GLYCOPHAGY	The selective degradation of glycogen by macroautophagy. [GOC:autophagy, PMID:21893048]	12	-0.468683274618319	-0.3391942552966302	-0.231547739889186	-0.3870528059556677	0.9567811583258772	0.0432216250468255	0.0432216250468255	0.1724416220197576	down_in_late	WIPI2,GAA	GOBP_GLYCOPHAGY	other	.	False	interpretable_FDR025
GO_BP	GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS	Any process that modulates the frequency, rate, or extent of monocyte chemotaxis. [GOC:dph, GOC:tb]	28	-0.4431189985428258	-0.3232934993803534	-0.3107107664767145	-0.369464435582013	0.956583413801256	0.0434184146127501	0.0434184146127501	0.1730897082544683	down_in_late	CX3CR1,S100A14,GREM1,S100A7,CCN3,FPR2,ANO6,PLA2G7,CREB3,NINJ1,NBL1,DUSP1,CCR1,MOSPD2,CXCL10,LGMN,AIF1,TNFSF18	GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS	other	.	False	interpretable_FDR025
GO_BP	GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	Any process that modulates the frequency, rate or extent of DNA biosynthetic process. [GOC:obol]	85	-0.3019920575838021	-0.1485094056208607	-0.131498457009998	-0.1761297669252423	0.9565444363203284	0.0434566129337222	0.0434566129337222	0.1731050376071357	down_in_late	DACH1,VEGFA,PRKD2,PARP3,PTGES3,SMOC2,CDKN1A,TNF,TINF2,PDGFB,HNRNPC,HSP90AA1,ATR,PDGFA,HGF,ANKRD1,NOX4,CCT3,GNL3L,TNKS2,PDGFRB,TP53,TERF1,DNAJC2,FGFR4,MEAF6,NPPC,CCNA2,SMG5,TENT4B,CCT4,JADE1,HTR2A,DUSP1,WRAP53,CHTF8,KAT7,CTC1,POLG2,RFC3,CCT8,PARN,CCT5,STN1,TCP1,TEN1,HNRNPU,USP1,NAT10,FBXO4,NAF1,PINX1,CTNNB1	GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	other	.	False	interpretable_FDR025
REACTOME	REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS	Erythropoietin activates RAS	14	-0.3166660434843665	-0.1861187198175548	-0.549819220682596	-0.2177307166582973	0.9098836113376212	0.0901209537919105	0.0901209537919105	0.1735845457441998	down_in_late	SHC1,HRAS,EPO,EPOR,SOS1,VAV1	REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS	other	.	False	interpretable_FDR025
GO_BP	GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS	Any process that modulates the frequency, rate or extent of any cellular process that depends upon or alters the microtubule cytoskeleton. [GOC:mah]	259	-0.2085284499804286	-0.0659601771910334	-0.133395015754973	-0.084819239845395	0.9563455213983804	0.0436550803276411	0.0436550803276411	0.1737582541634943	down_in_late	CHMP4C,ERBB2,TPPP2,STMND1,HAP1,MKKS,CUL1,PARP3,GIT1,GNAI1,SPAG5,KIF21A,EML2,APC2,BRCA1,TPR,TRIM46,CHMP4A,MARK4,GSK3A,PKHD1,HAUS5,HAUS3,CFAP20,AURKB,SKP1,CFAP45,DCTN1,AURKA,CLXN,TRIM36,EPHA3,DYNLT2B,CHMP1A,CAMSAP2,CCDC65,CAV3,CCNL1,PPP2CB,HSPA1B,RNASE10,SNCA,NAV3,BMERB1,EFNA5,DRC1,TTC21B,PPP2CA,MAP9,CENATAC,PLK1,ODAD2,SLAIN2,NUBP1,NUP62,DYRK1A,ARHGEF2,RUFY4,PLK4,CCDC15,ROCK2,IGBP1,OCLN,HAUS7,XRCC3,RNF4,CKAP5,CHMP2A,FGF13,MAP2,CAMSAP1,MAPT,XPO1,GSK3B,PSRC1,CDK11A,CCNF,MAP6D1,FSD1,BBOF1,CHMP2B,MAP1S,CDK5R1,ANKRD53,FKBP4,PAFAH1B1,CEP295,MCPH1,WDR47,SLAIN1,C10orf90,BICD2,RAE1,ARHGEF7,DEFB1,HDAC6,TAOK1,FBXW5,TMEM67,CLASP1,PRUNE1,CLIP1,CDH5,HAUS1,TPX2,CDK2AP2,CHMP4B,HAUS8,SPECC1L,PLK2,RBX1,FEZ1,CEP131,ATAT1,EML3,SLC39A12,FBXL13,SKA1,MAP1A,MAPRE3,CEP295NL,TUBB4A,MID1IP1,MAP1B,FNTB,STMN2,CHMP3,CHMP4BP1,EPPIN,BBS2,RSPH4A,STMN3,ARL2,CHORDC1,CLASP2,BICD1,DRG1,HAUS4,PRKACA,RHOA,HNRNPU,CLIP3,MAPRE1,DYNC1H1,CFAP298,MACF1,HSPA1A,NAT10,TRPV4,TOGARAM1,CIB1,MEMO1,STK11,CEP97,SPICE1,DIAPH1,TACR2,MDM1,MARK2,TBCD,ROCK1,CEP76,GEN1,RPS3,CFAP43,RUFY3,RCC1,CCDC40,TPPP,CHMP6,MAP6,BBS1,CCDC88C,CDKN1B,NME7,CHMP7,MID1,CDK11B,CCDC39,STIL,FAM107A,INPP5J,BORCS5,CCNL2,WDR62,NPM1,DIXDC1,RBM14	GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS	other	.	False	interpretable_FDR025
GO_BP	GOBP_CELLULAR_RESPONSE_TO_X_RAY	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of X-ray radiation. An X-ray is a form of electromagnetic radiation with a wavelength in the range of 10 nanometers to 100 picometers (corresponding to frequencies in the range 30 PHz to 3 EHz). [GOC:mah]	10	-0.540482148036778	-0.4374970464021659	-0.3666077178835805	-0.4957888879276136	0.9562660990182428	0.0437369794126392	0.0437369794126392	0.173946834459581	down_in_late	SFRP2,NUCKS1,CCND2,NIPBL,LCN2,PRAP1	GOBP_CELLULAR_RESPONSE_TO_X_RAY	other	.	False	interpretable_FDR025
HALLMARK	HALLMARK_TGF_BETA_SIGNALING	Genes up-regulated in response to TGFB1 [GeneID=7040].	54	-0.2730017695726138	-0.1382262545472452	-0.1541910263573295	-0.1647552215487012	0.9084259941633088	0.0915763566784758	0.0915763566784758	0.1740053428975906	down_in_late	ACVR1,TJP1,CDH1,PPP1R15A,ID1,THBS1,CDKN1C,JUNB,SMAD1,BMPR1A,LEFTY2,ID2,SLC20A1,SMAD7,SMURF1,NOG,RAB31,LTBP2,HIPK2,UBE2D3,SMAD6,KLF10,SMURF2,PMEPA1,HDAC1,FKBP1A,TGFB1,BCAR3,RHOA,NCOR2,ID3,TGIF1,PPM1A,ARID4B,MAP3K7,SKI,CTNNB1,TGFBR1,XIAP	HALLMARK_TGF_BETA_SIGNALING	development_Notch_TGF_WNT	.	False	interpretable_FDR025
HALLMARK	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Genes regulated by NF-kB in response to TNF [GeneID=7124].	199	-0.2931222508716337	-0.1211292055989121	-0.0841998869124448	-0.1458435905053011	0.9060110570012168	0.09399018865934	0.09399018865934	0.1740053428975906	down_in_late	VEGFA,TLR2,FOSL1,PTGS2,RHOB,IER3,PPP1R15A,IL23A,PLAUR,FUT4,TNC,PANX1,F3,ACKR3,BIRC2,LAMB3,PLAU,ICOSLG,MAP2K3,FJX1,PDLIM5,NFKBIE,CDKN1A,KDM6B,NAMPT,RIGI,IL1B,NFKB2,TNF,CCL20,CXCL3,HBEGF,IFIT2,JUNB,PFKFB3,SIK1,CCNL1,RIPK2,ETS2,EGR3,GADD45B,CD44,EDN1,SOCS3,MAP3K8,CXCL1,CXCL6,CXCL2,YRDC,BCL3,MARCKS,AREG,ID2,NFE2L2,TUBB2A,MXD1,BCL6,TSC22D1,KLF2,PTPRE,KLF6,CCRL2,CCL4,TRIP10,SERPINB8,LDLR,MAFF,G0S2,DUSP5,TIPARP,MSC,GFPT2,GADD45A,NFKBIA,SPHK1,SERPINB2,NR4A3,SAT1,F2RL1,PTGER4,IFIH1,ZFP36,CCL2,KYNU,NINJ1,CSF1,TNFAIP3,SGK1,DUSP1,EHD1,BTG2,PLK2,PHLDA2,HES1,SQSTM1,CD69,KLF10,IL6,SNN,RELA,RCAN1,PMEPA1,PDE4B,PLPP3,OLR1,BTG3,FOSL2,ZBTB10,INHBA,CXCL11,CEBPB,KLF4,TGIF1,IL18,TRAF1,IRF1,RNF19B,EFNA1,GCH1,ZC3H12A,RELB,CXCL10,B4GALT1,TNIP2,TRIB1,MCL1,STAT5A,ABCA1,TNFAIP6,PTX3,NFKB1,BHLHE40,CFLAR	HALLMARK_TNFA_SIGNALING_VIA_NFKB	other	.	False	interpretable_FDR025
HALLMARK	HALLMARK_ANDROGEN_RESPONSE	Genes defining response to androgens.	99	-0.3303716723109376	-0.164013131746471	-0.107314022272148	-0.1932789690578156	0.9025588242923658	0.0974429920226507	0.0974429920226507	0.1740053428975906	down_in_late	SCD,ZMIZ1,KRT19,SPDEF,NDRG1,KLK3,ACTN1,MERTK,PTPN21,SEC24D,VAPA,PDLIM5,SORD,RRP12,KRT8,AZGP1,H1-0,ITGAV,AKAP12,HMGCR,STEAP4,ANKH,MAF,GSR,PTK2B,TSC22D1,SRF,MAP7,NGLY1,PGM3,GNAI3,MAK,SRP19,RAB4A,ELL2,SAT1,IDI1,SLC38A2,AKT1,FKBP5,GUCY1A1,NKX3-1,SGK1,CDC14B,TPD52,CCND3,FADS1,CAMKK2,DBI,PMEPA1,UBE2I,SELENOP,ELOVL5,MYL12A,ZBTB10,PA2G4,ABHD2,LIFR,HERC3,HMGCS1,ADAMTS1,B4GALT1,SMS,DNAJB9,HOMER2,CENPN,UBE2J1,UAP1,LMAN1,HPGD,SPCS3,HSD17B14,IQGAP2,APPBP2,ABCC4,ARID5B,GPD1L,XRCC6,TMPRSS2,XRCC5	HALLMARK_ANDROGEN_RESPONSE	hormone_luminal	.	False	interpretable_FDR025
REACTOME	REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	RNA Polymerase I Promoter Escape	86	-0.2070980802962122	-0.0956701823966576	-0.214543890851911	-0.1176824935240972	0.909470925019046	0.0905309211140986	0.0905309211140986	0.1740240719834155	down_in_late	POLR1B,GTF2H2,GTF2H5,POLR1E,CDK7,ERCC2,ERCC3,POLR1C,H2BC26,H2BC4,TBP,POLR1G,H2AX,TAF1B,POLR1A,H3C7,H2AC19,H2BC14,GTF2H4,H4C12,UBTF,TAF1A,TAF1D,H2BC13,GTF2H1,GTF2H3,POLR2K,H3-3B,POLR1D,H3C13,H2AJ,POLR2L,H3C11,POLR1F,H2AC7,H3C12,H2AC18,MNAT1,H4C16,H2BC8,H3C3,POLR1H,H2BC17,H4C3,H2BC6,POLR2H,RRN3,H4C14,H4C8,H4C9,H3-3A,H3C15,H2BC11,H3C14,H3C8,H4C15,H4C13,H3C2,H2BC9,H2AC14,H2AC20,H2AC6,H4C11,H2BC5	REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	other	.	False	interpretable_FDR025
REACTOME	REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	Spry regulation of FGF signaling	16	-0.3312052974742501	-0.251374085231593	-0.3175080052087945	-0.2899119099181351	0.9092843559668048	0.090719935252718	0.090719935252718	0.1740240719834155	down_in_late	SRC,PPP2CB,PPP2CA,PPP2R1A,CBL,SPRY2,BRAF,PTPN11,MKNK1	REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	other	.	False	interpretable_FDR025
GO_BP	GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS	Any process that increases the frequency, rate, or extent of monocyte chemotaxis. [GOC:dph, GOC:tb]	20	-0.4360430001476443	-0.3859424513604045	-0.4214102466362059	-0.4387625857296106	0.95607131284323	0.0439308714041038	0.0439308714041038	0.1743852374867791	down_in_late	CX3CR1,S100A14,S100A7,FPR2,ANO6,PLA2G7,CREB3,CCR1,MOSPD2,CXCL10,LGMN,AIF1,TNFSF18	GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS	other	.	False	interpretable_FDR025
GO_BP	GOBP_SNO_S_RNA_METABOLIC_PROCESS	The chemical reactions and pathways involving snoRNA, small nucleolar RNA, any of a class of small RNAs that are associated with the eukaryotic nucleus as components of small nucleolar ribonucleoproteins. They participate in the processing or modifications of many RNAs, mostly ribosomal RNAs (rRNAs) though snoRNAs are also known to target other classes of RNA, including spliceosomal RNAs, tRNAs, and mRNAs via a stretch of sequence that is complementary to a sequence in the targeted RNA. [GOC:krc]	14	-0.5325583830035444	-0.4247864982249084	-0.3703497993407645	-0.4817293155292384	0.9560515795985784	0.0439510322699364	0.0439510322699364	0.1743852374867791	down_in_late	NUDT16L1,EXOSC5,EXOSC3,NUDT16,TENT4B,PARN,EXOSC4,ZCCHC7	GOBP_SNO_S_RNA_METABOLIC_PROCESS	other	.	False	interpretable_FDR025
GO_BP	GOBP_NEUROEPITHELIAL_CELL_DIFFERENTIATION	The process in which epiblast cells acquire specialized features of neuroepithelial cells. [GOC:dph, GOC:tb]	32	-0.3560431790966396	-0.2528300318785781	-0.2757972797456864	-0.2915223823388359	0.9557365434475484	0.04426519363049	0.04426519363049	0.1752487464832834	down_in_late	SOX11,B9D1,MSX1,WNT11,WNT4,NODAL,BCCIP,EMX1,NFE2L1,BMP4,HES1,MAP1B,FAM20C,RPTOR,TGFB1,CEBPB,LEF1,DLX3,IPO7,SMAD2,CTNNB1	GOBP_NEUROEPITHELIAL_CELL_DIFFERENTIATION	other	.	False	interpretable_FDR025
GO_BP	GOBP_INTERLEUKIN_13_PRODUCTION	The appearance of interleukin-13 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:mah]	23	-0.3099535778654351	-0.265928954023152	-0.303895519393339	-0.3060115484758114	0.9556025758789356	0.0443994783487994	0.0443994783487994	0.1753389179762607	down_in_late	TNFRSF21,IL1RAP,TRAF3IP2,LILRA5,IRF4,LGALS9,ARG2,IL33,IL17B,TNFSF4,IL18,LEF1	GOBP_INTERLEUKIN_13_PRODUCTION	other	.	False	interpretable_FDR025
GO_BP	GOBP_MACROPHAGE_CYTOKINE_PRODUCTION	The appearance of a macrophage cytokine due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. [GOC:BHF, GOC:dph, GOC:rl, GOC:tb]	17	-0.3501967193273461	-0.2340517871360092	-0.635937840025538	-0.2707511230830825	0.9555672093536004	0.0444351818002717	0.0444351818002717	0.1753389179762607	down_in_late	WNT5A,SEMA7A,CD36,TGFB3,SPON2,TGFB1,TGFB2,HLA-G	GOBP_MACROPHAGE_CYTOKINE_PRODUCTION	immune_antigen_T_NK	.	False	interpretable_FDR025
GO_BP	GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals. [GOC:mah]	237	-0.2070935291150077	-0.0794119666864093	-0.115363102577936	-0.0996987246371161	0.9555403440514372	0.0444602945332919	0.0444602945332919	0.1753389179762607	down_in_late	EDNRA,PPIF,RBM11,PCGF2,ALDH3B1,CUL1,ABCD1,RHOB,PNPT1,PRKCD,ABCC1,PRKN,GPR37,MMP2,HIF1A,RIPK1,KDM6B,ATP7A,GPR37L1,CD36,TPM1,MAP3K5,PARP1,PPP5C,SOD3,IL18RAP,TOP2B,TRPA1,HM13,SRC,MET,HSPA1B,SLC11A2,FADS2,EDN1,SNCA,PPEF2,DHRS2,HGF,PTPRK,PXN,PAM,FBLN5,RAD52,GSR,NFE2L2,PDGFRA,GPX1,GPX3,KLF2,ENDOG,PEX5,VKORC1L1,MAPK9,RIPK3,ZFAND1,FUT8,TP53,MAPT,GPX4,NAGLU,BMAL1,ZNF580,NQO1,FOXO3,FXN,SMPD3,AIFM2,TRAP1,MGAT3,BNIP3,SLC1A1,ALOX5,MAPK7,CDK1,LONP1,BRF2,ARL6IP5,SIRT2,DDR2,MEAK7,SOD1,BTK,SPHK1,WNT16,NFE2L1,HDAC6,ANKZF1,PNPLA8,AKT1,PPARGC1A,OXR1,TNFAIP3,ERMP1,EIF2S1,TP53INP1,XBP1,CUL3,PRR5L,RBX1,TBC1D24,PLA2R1,SUMO4,NOS3,HDAC2,PDCD10,MB,PRDX2,MAPK13,CAMKK2,STK26,GPX7,CHCHD2,IL6,ERN1,ABL2,RELA,AMBP,SLC25A14,STK25,ATP2A2,G6PD,PKD2,PEX2,STX4,PLEKHA1,ATP13A2,NDOR1,GPX8,PJVK,NET1,PRKD1,GPX2,PEX12,STX2,PCNA,KLF4,NPPA,HSPA1A,LCN2,IL18BP,GATA5,PEX14,ECT2,PYCR2,GCH1,ZC3H12A,PEX13,STAU2,DAPK1,RPS3,FANCC,AIF1,CCS,STAU1,PEX10,BMP7,PRDX5,EZH2,OGG1,CFL1,SLC25A24,ETV5,TMEM161A,PDK2,SIRPA,SELENOS,SLC4A11,SLC8A1,AQP1,CIAPIN1,NUDT2,FBXO31,PRKRA,NCOA7,PPIA,NME8,RACK1,MAP2K4,ARNT,FANCD2,FOS,MAP1LC3A,AGAP3,CA3,OSER1,STK24,MSRA,ADCYAP1R1	GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	metabolism_hypoxia_lipid	.	False	interpretable_FDR025
GO_BP	GOBP_D_GLUCOSE_IMPORT	The directed movement of the hexose monosaccharide D-glucose into a cell or organelle. [GOC:ai]	69	-0.2819975227471422	-0.1774927547011698	-0.226755432787417	-0.2081892413915836	0.9555094230366304	0.0444917641399523	0.0444917641399523	0.1753389179762607	down_in_late	RTN2,RAB4B,SLC2A5,HNF1A,GSK3A,HK2,TNF,SLC2A14,GRB10,ENPP1,OPN3,SLC2A9,C1QTNF12,SLC2A1,NFE2L2,OCLN,CLTCL1,SORBS1,SLC2A7,PID1,AKT2,CERS1,KLF15,MEF2A,AKT1,DRD1,APPL2,RHOQ,ERFE,SLC2A2,SIRT6,IRS1,SLC27A1,MAPK14,PTPN11,IGF1,PRKAG2,SGCB,SLC2A11,LEP	GOBP_D_GLUCOSE_IMPORT	other	.	False	interpretable_FDR025
GO_BP	GOBP_POTASSIUM_ION_TRANSPORT	The directed movement of potassium ions (K+) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:ai]	208	-0.2595362253974785	-0.0876777398681393	-0.0955744947265597	-0.108841779276177	0.955447100829414	0.0445535822701629	0.0445535822701629	0.1753389179762607	down_in_late	KCNK6,WNK4,TRPM5,ANK3,KCNJ8,FXYD2,FXYD4,KCNH2,SLC12A3,SLC12A1,KCNQ5,KCNB1,FXYD5,SLC9A6,SLC9A3,KCNA7,SLC9A9,KCNJ1,ATP1A4,ATP4B,KCNMB1,FXYD6,DPP6,GJA5,NOS1,OPRK1,HPN,CNGA4,SLC9C2,HCN4,CAV3,FLNA,KCNS3,OXSR1,ATP1B2,SLC9A1,LRRC55,KCNH3,SLC12A8,ATP1A3,KCNF1,FXYD7,SLC12A6,SLC1A3,SLC9A5,PTK2B,GNB2,KCNRG,KCNK13,SLC12A5,SLC12A4,EDN3,ABCC9,KCNK3,SLC9C1,KCNQ1,KCNG4,ATP12A,KCNE4,WWP2,CDK2,KCNH4,PRNP,GHITM,MCOLN1,GCK,KCNJ5,KCNH1,KCNA2,KCNAB3,KCND2,NOS1AP,MIR26A1,HCN2,KCNH6,KCND1,HTR2A,KCNJ3,KCNK1,DRD1,KCNV1,KCNC3,ATP1B4,AKAP7,KCNJ12,KCNJ9,CAV1,FXYD3,KCNE3,KCNAB2,NOS3,KCNK16,KCNQ2,KCNE1,SLC24A5,KCNK17,ADORA1,KCNU1,KCNQ3,DLG1,KCNS2,KCNK7,KCNJ14,SLC24A4,KCNJ2,KCNIP4,TMEM175,KCNN3,PKD2,KCNIP2,TMEM38A,KCNN4,SLC9A7,NEDD4,KCND3,TREM2,KCNIP3,KCNH7,KEL,NPPA,ATP1A2,RGS4,KCNH8,LETM1,KCNA1,AMIGO1,ABCC8,KCNN2,KCNN1,P2RX7,KCNMB3,KCNJ15,CAB39,KCNJ6,SLC24A3,KCNQ4,KCNG1,TSC1,MCOLN3,AQP1,CDKN1B,NSF,KCNA6,KCNG2,KCNJ11,SLC24A2,ATP4A,CCDC51	GOBP_POTASSIUM_ION_TRANSPORT	other	.	False	interpretable_FDR025
GO_BP	GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	Any process involved in the maturation of a precursor Small SubUnit (SSU) ribosomal RNA (rRNA) molecule into a mature SSU-rRNA molecule from the pre-rRNA molecule originally produced as a tricistronic rRNA transcript that contains the Small Subunit (SSU) rRNA, 5.8S rRNA, and the Large Subunit (LSU) in that order from 5' to 3' along the primary transcript. [GOC:curators]	35	-0.4054170932488745	-0.2583274538925684	-0.155622803809231	-0.2976032689955113	0.955447401354192	0.0445542682702175	0.0445542682702175	0.1753389179762607	down_in_late	GTF2H5,NOP9,ERCC2,TSR2,NGDN,DCAF13,BYSL,RRP36,RPS16,NOL10,RRS1,UTP25,FCF1,HEATR1,RCL1,NOP14,TBL3,WDR43,UTP23,DHX37,UTP6,RPS21,RPP40,KRI1	GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	translation_ribosome_RNA	.	False	interpretable_FDR025
